,Close,ultimo volumen,coeficiente de varianza del volumen,coeficiente de varianza,avance
0,16.3125,0.6613320403694609,0.2668188864183619,0.03972875462254742,-0.0206378986866792
1,16.71875,0.3024270988950981,0.2718212828344988,0.04008836304214405,0.02490421455938696
2,16.375,0.5827052593371025,0.2894146484559118,0.04063926656854797,0.002870813397129135
3,16.75,-0.1758181642833252,0.28787622498017745,0.038486800029271975,0.0056285178236397115
4,17.25,0.06639043515827736,0.28585084264624094,0.03692347161118377,-0.01866666666666672
5,17.140625,-0.12033533141139208,0.2904929915745006,0.036550080900462904,-0.014375561545372895
6,17.296875,-0.2424633044389689,0.30218636548566125,0.036192254238955786,-0.005390835579514808
7,17.609375,-0.3041384871200342,0.3161340002553015,0.03627591398461583,0.011215762800444784
8,18.28125,0.02247053573462221,0.3056346111734894,0.03760839414786259,0.06751824817518237
9,18.265625,-0.011712415763147854,0.30105905471437927,0.040263315495585476,0.039111111111111097
10,17.984375,-0.3254480772488565,0.314654565376917,0.040855038472241804,-0.00775862068965516
11,18.296875,-0.3041057590137397,0.3319748256616585,0.04145807135413023,0.008613264427217882
12,18.75,-0.2622675003684657,0.3397446848238354,0.0431024292446782,0.02312692470637079
13,19.140625,0.05047561916188181,0.32620268768102567,0.04639770284800008,0.07644991212653784
14,19.21875,-0.17655614507770256,0.3172195241032263,0.05069570202325867,0.12021857923497259
15,19.703125,-0.3267798110619877,0.3363798102368274,0.056263995080017476,0.2078544061302683
16,20.3125,-0.0418576006083653,0.29814844663541984,0.060727564670953416,0.2149532710280373
17,19.75,-0.025036970201805175,0.28514387952157316,0.06173113830782773,0.20610687022900764
18,19.484375,-0.17207710784286412,0.17888399025041948,0.058274079660247884,0.16324626865671643
19,19.84375,0.011356298675824883,0.1789219135025029,0.054074598595109734,0.1503623188405796
20,19.9375,-0.03249719851736921,0.16024033855592137,0.052229156926430154,0.16317228805834083
21,19.890625,-0.2750273673780853,0.17747241460209096,0.04991079048146191,0.14995483288166223
22,19.046875,0.5704511456434487,0.2279880590706282,0.04444547617066269,0.08163265306122458
23,19.09375,0.8323631052832221,0.30462164421587407,0.038951443291098974,0.04444444444444451
24,19.765625,-0.10557153282580478,0.30836308402633644,0.03553127936291167,0.08212147134302827
25,19.390625,-0.154309504783825,0.3147672479627612,0.033839151511738844,0.07819287576020861
26,19.34375,-0.4599950857377637,0.33782712924746133,0.0293423857092384,0.05721605465414181
27,20.125,-0.06070501231390624,0.33140788600579063,0.02476177598722092,0.07333333333333325
28,20.3125,0.03719565522661261,0.3246357491551414,0.024656737914214136,0.061224489795918435
29,20.171875,-0.2729178166167684,0.3381867679760663,0.0240017673622941,0.04959349593495932
30,20.398438,-0.5433757344890295,0.3788816853730866,0.02436636909033318,0.03528947819191108
31,21.164063,0.09621474664619889,0.36952251179366485,0.02738921577786364,0.04192310153846157
32,20.890625,0.13557270684986245,0.36932698847463413,0.03076247460685913,0.057753164556962
33,20.470703,-0.031657170344936314,0.3714055172989949,0.03222925821675975,0.050621485164394464
34,18.9375,2.823843792134375,0.8093463487672976,0.038577702525627075,-0.04566929133858266
35,18.71875,0.4861111886055074,0.7839916567561198,0.04010949169066281,-0.061128526645768066
36,18.125,0.36701705782275873,0.7553832197537746,0.044181432721080056,-0.08876669285153183
37,17.8125,0.26153516941102994,0.7122380091682681,0.049040943063729255,-0.06480721903199349
38,17.892578,-0.16291466953625533,0.7262986655466968,0.052939890596092845,-0.06290917184942713
39,18.25,-0.3316800904889131,0.7598053603303911,0.05507868922451321,-0.0766798418972332
40,18.65625,-0.2527951159293286,0.7576718127699442,0.05618966181777112,-0.037872683319903344
41,18.148438,-0.1564593708289358,0.7447631169405996,0.057964924639503444,-0.06179318901453967
42,18.4375,-0.21808847322253988,0.7132335305953578,0.05997075394069991,-0.08385093167701863
43,17.957031,0.07862038734212762,0.6920236363094944,0.061982596889463296,-0.11596155076923076
44,18.09375,-0.1260926135863064,0.6855279427625794,0.061432024469385255,-0.10302091402013946
45,18.40625,-0.6016071094412176,0.697492130275738,0.05998831582420031,-0.09766375248928372
46,18.710938,-0.38987288898491235,0.6689637174576167,0.056876586046307014,-0.11590992712505155
47,18.320313,-0.4344417382499096,0.6845255746023421,0.049867082242466824,-0.12303662528047876
48,18.304688,-0.5001521802707395,0.7088676480895916,0.037416022366706776,-0.10581048437857765
49,18.34375,-0.4670264424685854,0.7224625159859764,0.020336045725159277,-0.031353135313531344
50,18.148438,-0.48746547063890455,0.4009198228786147,0.01781296577277004,-0.030467419031719567
51,18.5,-0.4002534473345455,0.39294402672389056,0.01458501002525219,0.020689655172413834
52,18.335938,-0.23089701799383722,0.3606107622233314,0.014600385175578885,0.029385992982456033
53,17.960938,0.016471423661768014,0.29466768353706585,0.013877411059851895,0.003820578566151811
54,17.78125,-0.032788181188298404,0.2910052209436452,0.014136707721464987,-0.025684931506849362
55,17.726563,-0.1323992543000856,0.2956093161090471,0.015391702320101697,-0.04983246901172533
56,17.382813,0.38362385796744136,0.30620896410808807,0.01732660556187637,-0.04218682621611847
57,17.875,0.4440622187122698,0.3173322676027071,0.01847172296996193,-0.03050847457627115
58,18.117188,-0.1875719230915045,0.32524097856867773,0.01810962449330495,0.00891890201670864
59,18.421875,-0.006638927868912736,0.27653836910918544,0.018164395052289183,0.0181347150259068
60,18.703125,0.11311642158401658,0.2542354005901658,0.018850093273264066,0.016129032258064502
61,19.078125,0.588192101642631,0.27466161318126425,0.022046659735697784,0.01962418987225556
62,18.765625,0.21868489026198445,0.2768845085977004,0.0236164922890886,0.02430700829183441
63,19.226563,0.023768935456599083,0.27352427015504505,0.025725362234091744,0.0503627813814691
64,19.6875,0.03339098376732963,0.2625434931557225,0.03021873835210741,0.0732538330494037
65,20.226563,0.4921828653134077,0.27854230891177434,0.03863905023634316,0.11450709972946438
66,22.09375,0.8770456359600509,0.3321200108366897,0.05741416660319844,0.1942567567567568
67,21.953125,-0.0033328282860065617,0.30589577925932987,0.07058609438648854,0.1972730819661368
68,21.609375,-0.14035383827552506,0.2939577455873108,0.077279579173237,0.20313176294022073
69,21.421875,-0.44232598196692174,0.31969964064169903,0.08032646052844745,0.20474516695957812
70,22.1875,-0.3738911090046644,0.33482343331421666,0.08273330323281551,0.25165267514069156
71,22.328125,-0.3388954963261077,0.3407799502629113,0.08489413543081441,0.28449434507521887
72,22.4375,-0.49253123500065454,0.37615217569338266,0.08310503020432433,0.2552447552447552
73,22.296875,-0.4578893453270029,0.40468111241593197,0.079381304098635,0.2307028552113055
74,22.140625,-0.6509756008504735,0.44568888195662726,0.07475036527044382,0.20186598812553003
75,22.03125,-0.556151787397341,0.4821916636894077,0.06897094521878964,0.17794486215538852
76,22.34375,-0.4960709203153333,0.5162090716627933,0.06288325071945577,0.1711711711711712
77,22.953125,-0.10469761077119089,0.5149225071066489,0.05878725603466065,0.22314737718567867
78,23.40625,0.11475587591556291,0.5158402049475781,0.053323386200762,0.2173912726887277
79,24.1875,-0.09871984315965676,0.5232658476975779,0.04737737274766453,0.22857142857142865
80,24.921875,0.12197727357691668,0.5240988367772049,0.04590846214697034,0.23213592937168825
81,25.015625,0.01778707605914942,0.50600466190477,0.047816893015751205,0.1322489391796322
82,25.015625,-0.03459824044441895,0.3102827505206536,0.053801221675871945,0.13950177935943064
83,24.453125,0.3059482929774828,0.28569061992745176,0.05543211123217713,0.1315979754157628
84,24.03125,0.16844155869998234,0.2724030226467765,0.05403786171239568,0.12180889861415034
85,23.828125,-0.22971490721622156,0.28058935950027336,0.05123911090312099,0.073943661971831
86,24.09375,0.025694465909241515,0.2804829133909101,0.04869786646321418,0.07907627711686493
87,23.96875,-0.2121990671157271,0.29071020855592394,0.047565186490679416,0.0682451253481895
88,23.03125,0.07057245651757382,0.2812574624328435,0.04584188057780275,0.03293622985283817
89,23.640625,0.24846846095476693,0.27582994542936307,0.0443544946128679,0.06774876499647142
90,24.476563,0.02427888042473647,0.23087277109631102,0.04161851181905169,0.11099293049645387
91,25.125,-0.07834666735313423,0.19798200508433825,0.03755591663913679,0.12447552447552446
92,24.59375,-0.09333183216018093,0.16849766409710637,0.03287000555195975,0.07147719537100072
93,24.046875,0.6613953424080006,0.23894800978812486,0.030359158087564984,0.027369826435247102
94,23.546875,-0.07481544246967942,0.23770707036897937,0.028816339279034858,-0.026485788113695063
95,23.171875,-0.33766972170226084,0.25884392812743257,0.029591029605170426,-0.0702194357366771
96,23.515625,-0.3343835473119404,0.2753412422598561,0.030541757809640996,-0.05996252342286068
97,23.09375,-0.11086405138100874,0.27940805427304327,0.030259703625744674,-0.07682698313554026
98,23.03125,-0.39636942645504614,0.3045306328481833,0.028575308845292646,-0.058146964856230055
99,23.765625,-0.18413043939813345,0.3077805299999968,0.02777411193609805,-0.011053315994798418
100,23.453125,-0.24107072251364103,0.3192751532491999,0.02744083554512722,-0.015737704918032835
101,23.65625,-0.22596381600511573,0.3203671249106917,0.02702771423540108,-0.01815823605706879
102,23.640625,-0.33325156010628265,0.34014467766967593,0.02651685191758863,-0.013689700130378069
103,23.984375,-0.31148273691429273,0.3493532591850945,0.02634832928451866,0.041383989145183264
104,24.4375,-0.022104865242779326,0.35120797634814427,0.026392995853680434,0.03370786516853941
105,23.875,-0.021060524261034774,0.34549510837268094,0.02551719348966081,-0.02457710259402024
106,23.8125,-0.07406981209642516,0.34811923401596767,0.02508488004272166,-0.052238805970149294
107,23.5625,-0.2144746368781122,0.3589948878504718,0.022167395107564464,-0.041931385006353294
108,23.015625,-0.36464802879584035,0.3816465036734219,0.018341931983744383,-0.042884990253411304
109,23.953125,0.23064364602019838,0.18361004757592325,0.017865828919712102,0.01725282017252816
110,23.914063,0.4495783906657178,0.1971281579805853,0.018468137983019044,0.0320296911665543
111,23.75,-0.23295044598253156,0.20831268348096746,0.01852056938934468,0.009966777408637828
112,23.859375,-0.06274349292722414,0.20776364957790613,0.017772888991804747,0.033152909336941816
113,24.09375,-0.07184772851219057,0.2045752509188263,0.01679876985704698,0.046132971506105847
114,24.78125,0.18274869833699126,0.20017929275378624,0.016569983805226573,0.042735042735042805
115,23.90625,0.23384319065396042,0.2069050884230625,0.017211790147173892,0.019320453031312468
116,23.28125,0.09592216832337708,0.2056408126836168,0.01755566341662916,-0.015852047556142668
117,23.265625,0.04645504628415087,0.20409516478693618,0.018007555044847856,-0.01586252478519501
118,23.84375,-0.4329705314279052,0.2300090408291934,0.01827074691870757,-0.005863192182410382
119,23.078125,0.2240450531438818,0.22685522411349662,0.019128175810189024,-0.05562659846547313
120,23.3125,0.4313040025466668,0.24816396431642557,0.02004703410341933,-0.023560209424083767
121,23.28125,-0.4341940299625281,0.2808073948161187,0.020113232613999266,-0.022309711286089273
122,23.328125,-0.12071203692267363,0.28527506421426935,0.020334345288150223,-0.009946949602122057
123,23.375,-0.19631077146463694,0.28853298240030745,0.020437820154689035,0.015614392396469778
124,23.8125,-0.14918376337413475,0.27468098656165846,0.019836079011192043,-0.005870841487279899
125,23.640625,-0.013836661677193218,0.27357366985738807,0.01937199512209803,-0.011434192508399721
126,23.671875,-0.11179109236252216,0.25871267011765114,0.01878148787572703,-0.003289473684210509
127,23.25,-0.16808838379336843,0.25501687465115397,0.01859153347291301,-0.025540275049115935
128,23.140625,-0.028140404662285845,0.25439825477836137,0.01909954969539605,-0.039559014267185444
129,22.953125,0.7373112333021694,0.31010767201331,0.019590007328797107,-0.07377049180327866
130,21.671875,3.177748716878124,0.882089829384944,0.025834109803372706,-0.0934640522875817
131,21.34375,0.38076487747667676,0.8630914266627857,0.02960750266468788,-0.08322147651006706
132,20.75,0.4449719953141238,0.8356850223237884,0.03787179125963312,-0.10812625923438546
133,21.015625,0.06651375898959921,0.8173461942096713,0.04325631480097249,-0.11861074705111407
134,21.28125,-0.1562969763299672,0.7801406673860778,0.045256327969291556,-0.07786052809749489
135,20.984375,-0.2836908240226673,0.7908043006885979,0.04742485215416732,-0.09986595174262736
136,20.46875,0.2996941555913919,0.7814623996932818,0.052285446064190555,-0.12080536912751683
137,20.0,0.5774235313729263,0.7231612564662739,0.05681190075406675,-0.14266577361018085
138,18.6875,0.28747244285114837,0.6842836556084341,0.06505988954019183,-0.2005347593582888
139,21.25,1.2540950308581547,0.6816948526735812,0.06932694627641078,-0.1076115485564304
140,20.0625,0.34944638652918214,0.6351825246365708,0.06781085770238927,-0.15135492399206874
141,18.9375,0.048183834031706896,0.5989486141218562,0.06870592092697053,-0.19999999999999996
142,19.25,-0.15705288950578244,0.5640939025272108,0.06661291652490761,-0.17204301075268813
143,19.625,-0.3713799605150977,0.5399618449985205,0.06222998537511558,-0.1519243754220122
144,18.984375,-0.08882927678865482,0.5035515062829494,0.0572501279527491,-0.1729067392784207
145,18.65625,-0.0763236692468443,0.49724051346554576,0.05187408156426956,-0.13914924297043985
146,18.375,-0.07879192118767597,0.36222879591922097,0.05374907970451491,-0.13909224011713028
147,19.359375,0.5374107785778306,0.3748280549374311,0.05359683441999676,-0.06701807228915657
148,18.78125,-0.2278339602881403,0.3838393105425951,0.05315424657350374,-0.10631970260223045
149,19.0625,-0.5822985904012361,0.41440013897512307,0.051836295841453967,-0.10425844346549196
150,18.734375,-0.2099557667470363,0.3994886761155787,0.04787384727436143,-0.10722263588979897
151,19.484375,-0.3048723961041043,0.38046043006975094,0.0425912608238321,-0.04809160305343507
152,19.6875,-0.48890238049230506,0.4109054321223685,0.040069163148976586,-0.015625
153,20.109375,-0.416068906133343,0.4384167130978562,0.03857540240284758,0.07608695652173902
154,19.6875,-0.5194893661740843,0.4763086715824451,0.03834823755125967,-0.07352941176470584
155,19.765625,-0.47502608864254614,0.4029889193991454,0.030467265946670465,-0.014797507788162023
156,20.21875,-0.3010130686963912,0.4002724162222502,0.028477194661441104,0.06765676567656764
157,20.0625,-0.21788899061709133,0.40733464392143054,0.030264952764811042,0.04220779220779214
158,19.53125,-0.21404100038074303,0.419128363192278,0.030756025124248503,-0.004777070063694322
159,19.109375,-0.024505163615172743,0.41720432297718446,0.030835123015286712,0.006584362139917754
160,19.15625,-0.513272920152289,0.450940087346957,0.030390409847036635,0.02680067001675046
161,19.40625,-0.7779265183516979,0.5131267637872979,0.029586610121201208,0.05612244897959173
162,20.375,0.12590987850640456,0.5109220058067996,0.028095708256850545,0.05246166263115426
163,19.515625,0.22649554623168577,0.31836358280161003,0.025317528104955706,0.0391014975041597
164,19.625,0.016661041052229653,0.30639325804255324,0.024394676880881153,0.029508196721311553
165,19.171875,0.44925262776623787,0.3110241049582376,0.02334433848942729,0.02335279399499579
166,19.390625,-0.023658973093903746,0.299492380234638,0.021886474888557397,-0.004811547714514863
167,19.609375,-0.2430667490560594,0.3062796464742942,0.020611832757306908,-0.003968253968253954
168,18.90625,0.19134379567152693,0.30580728505417154,0.021610951205623685,-0.05982905982905984
169,18.671875,0.47093741981083226,0.32229599306484363,0.024454190042402683,-0.051587301587301626
170,17.953125,0.541960428343274,0.3350280139107963,0.029779299021019633,-0.09169960474308303
171,17.625,0.2965386839623847,0.3253741914468907,0.03593967346565875,-0.1282843894899537
172,18.03125,0.695283927303739,0.35843620116487673,0.0397908071398681,-0.10124610591900307
173,17.796875,-0.0450034600082978,0.3565711359387253,0.04027462859273213,-0.08879999999999999
174,17.375,0.17939979013641127,0.3515078783138102,0.04262629887286903,-0.09076042518397387
175,17.28125,0.4013279268557639,0.35958531307904706,0.04736996151616403,-0.0978792822185971
176,17.5,0.520976642726132,0.34107424426948896,0.05167825324300782,-0.09822866344605474
177,17.859375,0.00039735594523571116,0.251417165221841,0.05184899122902757,-0.12346625766871167
178,17.546875,-0.40027703404019455,0.2770083549757664,0.0491789325553598,-0.10088070456365095
179,17.5625,-0.6903683357839372,0.3413846534224783,0.04626952867485735,-0.10509554140127386
180,17.71875,-0.7840383627957555,0.4063289318794105,0.04418225892508562,-0.07579462102689483
181,17.703125,-0.38422077088305395,0.4310795622067255,0.040913995970720166,-0.08702659145850122
182,17.921875,-0.368904389640649,0.44444248011376,0.03734514428759785,-0.08605577689243027
183,17.5625,-0.35526845447546573,0.4420012759319939,0.030111993901551004,-0.07107438016528922
184,18.15625,-0.35928237221070924,0.46210837989374576,0.023027391106226366,-0.02761506276150627
185,18.625,0.23085621799651568,0.4616967177679406,0.02183160563491763,0.03742384682332456
186,18.28125,-0.2087837942958397,0.4707470856489647,0.022631369290933366,0.037234042553191404
187,18.1875,-0.07098562086679072,0.4761632566200055,0.02288983351837676,0.008665511265164572
188,18.578125,0.31563069765583407,0.4459663741843548,0.023379035990311884,0.04389815627743632
189,17.96875,0.486222330275756,0.45206703711818447,0.024250468990062612,0.03417266187050361
190,18.90625,0.9916061226780741,0.4996297834181708,0.02558078019199003,0.09403254972875219
191,19.234375,0.5612281432590565,0.5018827740828706,0.028713804975296336,0.09910714285714284
192,18.859375,0.9588089477062862,0.52072705040004,0.028560432851545883,0.055993000874890564
193,18.828125,-0.13638909856500758,0.530964400590883,0.029678029589207476,0.07301869991095278
194,18.703125,-0.056509226422459036,0.5180114171634079,0.029794503272453553,0.06494661921708178
195,19.0625,-0.22618418541414798,0.47880504384634326,0.0294854119134684,0.07583774250440922
196,19.171875,0.02094463764769383,0.4108007507935567,0.029183505685126763,0.08296557811120908
197,19.125,-0.27230063209567223,0.3998551447601506,0.028821166090375248,0.06713164777680913
198,19.296875,-0.19168737748844566,0.38359555481698887,0.028797789487885205,0.0987544483985765
199,19.421875,-0.3584679660640474,0.38028680178372487,0.027423772452912217,0.06970740103270234
200,19.796875,-0.170496078755487,0.36118207038027844,0.02722547249410717,0.06291946308724827
201,20.21875,-0.04296781071016509,0.36385991078725655,0.030900203570763955,0.10598290598290605
202,20.5,0.011016676248308599,0.34688229073822024,0.03477332607958391,0.12714776632302405
203,20.25,-0.3603657629939798,0.3577497438746146,0.03664726248280768,0.08999158957106812
204,20.765625,-0.10974554532292335,0.3627184162065983,0.03903765286477139,0.15565217391304342
205,21.578125,0.40955230199329695,0.36907205100636387,0.04321035424339333,0.14132231404958673
206,21.890625,0.11131076315314292,0.32601789092282857,0.046952070635351915,0.13809910641754675
207,21.625,0.43459434200760483,0.32599041201307033,0.05344214201196106,0.14664457332228675
208,21.886719,-0.17840476385933224,0.2613930867721745,0.05563847482570595,0.16244814605809133
209,21.453125,-0.27138732105070806,0.269906090751531,0.055782613047196644,0.14703425229741018
210,21.5625,-0.05261149170849,0.2697639100600362,0.05414269342195019,0.13114754098360648
211,21.265625,0.01724089976569987,0.26032302665370755,0.05107015152592761,0.10920945395273018
212,21.25,0.10191562664007447,0.26044504702014254,0.04732887630309346,0.11111111111111116
213,20.953125,-0.38146267679061063,0.275965635511785,0.04278864283997732,0.08582995951417005
214,21.15625,-0.33399642125188755,0.2923193629817333,0.03803137394720904,0.08930008045052285
215,21.734375,0.03457706583317055,0.2767478150231824,0.03283717700362861,0.09786898184688231
216,22.640625,0.9910930872452337,0.36825287931119693,0.031049387286213648,0.11978361669242665
217,22.953125,0.3985722015277755,0.37339164456455254,0.03265779290933672,0.11966463414634143
218,23.546875,-0.018227362874555175,0.37449520561916927,0.03655265928709444,0.16280864197530853
219,23.09375,0.051099952358397926,0.3531477523561196,0.03873153350477082,0.11211437170805127
220,23.5,-0.2992440374227239,0.36401623080990625,0.03989033850049736,0.08906589427950751
221,23.078125,-0.184561457233946,0.36527588908518777,0.04126430041224375,0.054246966452533796
222,22.421875,0.07453490771188664,0.3654617112774589,0.041550409882083666,0.03684971098265888
223,21.90625,0.07286573362094195,0.35659026846579006,0.04148161078894347,0.0008923676499890121
224,21.328125,0.6451470719947192,0.3736016340476024,0.042117113399255675,-0.0058266569555717185
225,21.609375,-0.2411479806940766,0.36454327241772216,0.042503261833646486,0.0021739130434783593
226,18.890625,3.0682602954560787,0.8663145379538945,0.0553906367313936,-0.1116825863335783
227,19.53125,0.35470189547086495,0.8322566734708787,0.06256283339512787,-0.08088235294117652
